,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
716,GPPL,EQ,91.95,99.6,91.5,94.8,94.85,91.45,8915304,859810320.05,14-DEC-2022,52055,INE517F01014,
717,GPTINFRA,EQ,53.0,54.9,52.95,54.2,54.05,53.5,28675,1549296.15,14-DEC-2022,436,INE390G01014,
718,GRANULES,EQ,334.75,338.95,334.75,335.95,335.5,334.45,500396,168464148.1,14-DEC-2022,8789,INE101D01020,
719,GRAPHITE,EQ,399.9,408.95,397.15,404.25,404.4,398.15,743467,300748192.55,14-DEC-2022,19314,INE371A01025,
720,GRASIM,EQ,1815.0,1833.95,1811.25,1821.85,1818.8,1810.8,533743,973976482.9,14-DEC-2022,24394,INE047A01021,
721,GRAUWEIL,EQ,95.85,96.25,93.8,94.8,94.9,94.65,351983,33463818.65,14-DEC-2022,3930,INE266D01021,
722,GRAVITA,EQ,446.0,459.0,439.65,448.35,448.9,443.95,617257,276047718.05,14-DEC-2022,23687,INE024L01027,
723,GREAVESCOT,EQ,138.55,141.95,138.3,140.4,140.5,137.9,1658235,232248136.95,14-DEC-2022,12500,INE224A01026,
724,GREENLAM,EQ,321.05,333.8,316.05,325.95,326.05,320.95,25645,8378654.25,14-DEC-2022,1744,INE544R01021,
725,GREENPANEL,EQ,348.95,358.15,345.3,348.2,350.0,345.5,379371,133153409.35,14-DEC-2022,17617,INE08ZM01014,
726,GREENPLY,EQ,155.0,156.4,154.75,154.95,155.0,154.95,151155,23490851.3,14-DEC-2022,5171,INE461C01038,
